Layer #,Pass #,Time(ms),Reading
53,1,463522,685.0
53,1,463538,689.0
53,1,463555,686.0
53,1,463571,689.0
53,1,463588,690.0
53,1,463605,691.0
53,1,463621,688.0
53,1,463638,690.0
53,1,463655,689.0
53,1,463671,690.0
53,1,463688,690.0
53,1,463705,690.0
53,1,463721,690.0
53,1,463738,687.0
53,1,463755,691.0
53,1,463772,685.0
53,1,463788,685.0
53,1,463805,685.0
53,1,463822,688.0
53,1,463839,689.0
53,1,463855,689.0
53,1,463872,691.0
53,1,463888,688.0
53,1,463905,691.0
53,1,463921,688.0
53,1,463938,690.0
53,1,463955,691.0
53,1,463971,689.0
53,1,463988,701.0
53,1,464004,669.0
53,1,464021,629.0
53,1,464038,579.0
53,1,464056,560.0
53,1,464072,528.0
53,1,464088,498.0
53,1,464105,470.0
53,1,464121,442.0
53,1,464138,417.0
53,1,464154,396.0
53,1,464172,374.0
53,1,464189,354.0
53,1,464205,335.0
53,1,464222,320.0
53,1,464239,305.0
53,1,464255,291.0
53,1,464272,275.0
53,1,464289,266.0
53,1,464305,264.0
53,1,464323,256.0
53,1,464339,251.0
53,1,464355,247.0
53,1,464371,246.0
53,1,464388,243.0
53,1,464406,241.0
53,1,464421,240.0
53,1,464439,240.0
53,1,464455,238.0
53,1,464472,236.0
53,1,464488,236.0
53,1,464505,237.0
53,1,464521,237.0
53,1,464538,235.0
53,1,464555,234.0
53,1,464572,234.0
53,1,464589,235.0
53,1,464605,237.0
53,1,464622,234.0
53,1,464638,235.0
53,1,464656,235.0
53,1,464672,235.0
53,1,464688,235.0
53,1,464705,234.0
53,1,464722,233.0
53,1,464739,232.0
53,1,464756,233.0
53,1,464771,235.0
53,1,464788,234.0
53,1,464805,233.0
53,1,464822,233.0
53,1,464838,233.0
53,1,464856,233.0
53,1,464872,233.0
53,1,464888,235.0
53,1,464905,234.0
53,1,464922,233.0
53,1,464939,234.0
53,1,464955,234.0
53,1,464972,232.0
53,1,464989,232.0
53,1,465006,232.0
53,1,465022,234.0
53,1,465039,234.0
53,1,465055,234.0
53,1,465072,234.0
53,1,465089,232.0
53,1,465105,232.0
53,1,465122,233.0
53,1,465138,233.0
53,1,465155,234.0
53,1,465172,234.0
53,1,465189,234.0
53,1,465205,233.0
53,1,465221,234.0
53,1,465239,231.0
53,1,465255,231.0
53,1,465272,233.0
53,1,465289,233.0
53,1,465306,232.0
53,1,465321,233.0
53,1,465339,235.0
53,1,465355,234.0
53,1,465371,234.0
53,1,465388,234.0
53,1,465405,232.0
53,1,465422,232.0
53,1,465439,233.0
53,1,465455,234.0
53,1,465472,232.0
53,1,465489,233.0
53,1,465504,233.0
53,1,465521,234.0
53,1,465539,232.0
53,1,465556,232.0
53,1,465572,232.0
53,1,465589,232.0
53,1,465605,233.0
53,1,465622,234.0
53,1,465638,234.0
53,1,465656,231.0
53,1,465672,233.0
53,1,465689,233.0
53,1,465705,231.0
53,1,465722,231.0
53,1,465739,233.0
53,1,465755,232.0
53,1,465773,233.0
53,1,465789,234.0
53,1,465806,233.0
53,1,465822,233.0
53,1,465839,234.0
53,1,465855,234.0
53,1,465872,234.0
53,1,465888,234.0
53,1,465906,234.0
53,1,465922,234.0
53,1,465939,234.0
53,1,465955,234.0
53,1,465972,234.0
53,1,465988,234.0
53,1,466006,234.0
53,1,466023,234.0
53,1,466039,234.0
53,1,466056,234.0
53,1,466072,234.0
53,1,466088,234.0
53,1,466105,234.0
53,1,466122,234.0
53,1,466139,234.0
53,1,466155,234.0
53,1,466172,234.0
53,1,466190,234.0
53,1,466205,234.0
53,1,466222,234.0
53,1,466239,234.0
53,1,466256,234.0
53,1,466272,234.0
53,1,466289,234.0
53,2,466306,234.0
53,2,466322,234.0
53,2,466338,234.0
53,2,466356,234.0
53,2,466372,234.0
53,2,466389,454.0
53,2,466406,462.0
53,2,466423,474.0
53,2,466440,491.0
53,2,466458,505.0
53,2,466474,516.0
53,2,466490,530.0
53,2,466507,541.0
53,2,466523,551.0
53,2,466540,562.0
53,2,466557,570.0
53,2,466573,579.0
53,2,466591,588.0
53,2,466607,594.0
53,2,466624,601.0
53,2,466640,606.0
53,2,466657,614.0
53,2,466675,620.0
53,2,466692,624.0
53,2,466709,629.0
53,2,466726,633.0
53,2,466742,636.0
53,2,466760,642.0
53,2,466775,645.0
53,2,466792,648.0
53,2,466809,652.0
53,2,466825,655.0
53,2,466842,657.0
53,2,466858,661.0
53,2,466876,661.0
53,2,466892,663.0
53,2,466909,667.0
53,2,466926,668.0
53,2,466942,671.0
53,2,466960,671.0
53,2,466975,673.0
53,2,466992,673.0
53,2,467009,676.0
53,2,467026,677.0
53,2,467043,677.0
53,2,467059,677.0
53,2,467077,680.0
53,2,467094,679.0
53,2,467111,686.0
53,2,467127,686.0
53,2,467144,686.0
53,2,467160,688.0
53,2,467177,685.0
53,2,467194,684.0
53,2,467210,684.0
53,2,467227,685.0
53,2,467244,686.0
53,2,467261,686.0
53,2,467277,685.0
53,2,467294,688.0
53,2,467311,687.0
53,2,467327,691.0
53,2,467344,693.0
53,2,467360,692.0
53,2,467378,692.0
53,2,467394,694.0
53,2,467410,690.0
53,2,467427,688.0
53,2,467445,688.0
53,2,467461,688.0
53,2,467477,691.0
53,2,467494,689.0
53,2,467511,689.0
53,2,467527,690.0
53,2,467544,690.0
53,2,467561,693.0
53,2,467577,695.0
53,2,467594,696.0
53,2,467611,695.0
53,2,467628,694.0
53,2,467644,691.0
53,2,467661,690.0
53,2,467677,690.0
53,2,467695,692.0
53,2,467711,690.0
53,2,467727,690.0
53,2,467744,692.0
53,2,467761,695.0
53,2,467779,696.0
53,2,467795,696.0
53,2,467813,696.0
53,2,467829,696.0
53,2,467845,696.0
53,2,467862,697.0
53,2,467879,696.0
53,2,467897,696.0
53,2,467912,692.0
53,2,467930,695.0
53,2,467946,695.0
53,2,467962,691.0
53,2,467979,696.0
53,2,467997,697.0
53,2,468013,698.0
53,2,468028,696.0
53,2,468047,696.0
53,2,468063,696.0
53,2,468080,696.0
53,2,468097,697.0
53,2,468114,697.0
53,2,468130,697.0
53,2,468148,697.0
53,2,468166,696.0
53,2,468183,696.0
53,2,468200,698.0
53,2,468216,700.0
53,2,468233,697.0
53,2,468249,698.0
53,2,468266,700.0
53,2,468283,698.0
53,2,468299,700.0
53,2,468316,700.0
53,2,468333,698.0
53,2,468349,700.0
53,2,468366,697.0
53,2,468384,698.0
53,2,468399,696.0
53,2,468416,697.0
53,2,468433,697.0
53,2,468450,697.0
53,2,468466,715.0
53,2,468483,703.0
53,2,468500,692.0
53,2,468517,683.0
53,2,468532,669.0
53,2,468550,657.0
53,2,468566,651.0
53,2,468583,640.0
53,2,468600,631.0
53,2,468617,624.0
53,2,468633,615.0
53,2,468650,608.0
53,2,468666,602.0
53,2,468683,594.0
53,2,468700,590.0
53,2,468716,583.0
53,2,468733,578.0
53,2,468750,575.0
53,2,468767,568.0
53,2,468783,567.0
53,2,468799,561.0
53,2,468816,558.0
53,2,468834,555.0
53,2,468850,551.0
53,2,468867,549.0
53,2,468883,544.0
53,2,468899,542.0
53,2,468917,541.0
53,2,468933,538.0
53,2,468950,538.0
53,2,468967,534.0
53,2,468983,533.0
53,2,469000,532.0
53,2,469016,530.0
53,2,469033,529.0
53,2,469050,526.0
53,2,469066,526.0
53,2,469083,524.0
53,2,469100,522.0
53,2,469116,521.0
53,2,469133,520.0
53,2,469150,520.0
53,2,469166,519.0
53,2,469183,519.0
53,2,469200,518.0
53,2,469217,517.0
53,2,469233,515.0
53,2,469250,517.0
53,2,469266,514.0
53,2,469283,516.0
53,2,469300,513.0
53,2,469317,514.0
53,2,469334,513.0
53,2,469350,513.0
53,2,469366,511.0
53,2,469384,513.0
53,2,469400,510.0
53,2,469417,511.0
53,2,469433,510.0
53,2,469449,511.0
53,2,469466,510.0
53,2,469483,509.0
53,2,469499,510.0
53,2,469517,510.0
53,2,469532,508.0
53,2,469550,509.0
53,2,469566,508.0
53,2,469582,507.0
53,2,469600,507.0
53,2,469617,509.0
53,2,469634,508.0
53,2,469650,507.0
53,2,469667,509.0
53,2,469683,506.0
53,2,469699,508.0
53,2,469716,506.0
53,2,469733,508.0
53,2,469750,507.0
53,2,469766,506.0
53,2,469783,508.0
53,2,469800,506.0
53,2,469816,505.0
53,2,469833,506.0
53,2,469850,506.0
53,2,469867,505.0
53,2,469884,506.0
53,2,469900,506.0
53,2,469917,504.0
53,2,469934,505.0
53,2,469949,506.0
53,2,469967,505.0
53,2,469983,505.0
53,2,470001,506.0
53,2,470016,504.0
53,2,470033,504.0
53,2,470051,505.0
53,2,470067,505.0
53,2,470083,503.0
53,2,470100,504.0
53,2,470116,505.0
53,2,470134,506.0
53,2,470150,504.0
53,2,470167,503.0
53,2,470183,503.0
53,2,470200,505.0
53,2,470217,505.0
53,2,470233,504.0
53,2,470250,503.0
53,2,470267,503.0
53,2,470284,504.0
53,2,470300,505.0
53,2,470317,505.0
53,2,470334,503.0
53,2,470350,499.0
53,2,470367,499.0
53,2,470384,499.0
53,2,470400,499.0
53,2,470416,499.0
53,2,470433,499.0
53,2,470451,499.0
53,2,470467,499.0
53,2,470484,499.0
53,2,470501,499.0
53,2,470517,499.0
53,2,470533,499.0
53,2,470550,499.0
53,2,470567,499.0
53,2,470584,499.0
53,2,470600,499.0
53,2,470618,499.0
53,2,470634,499.0
53,2,470650,499.0
53,2,470667,499.0
53,2,470684,499.0
53,2,470700,499.0
53,2,470716,499.0
53,2,470733,499.0
53,2,470750,499.0
53,2,470767,499.0
53,2,470783,499.0
53,2,470800,499.0
53,2,470817,499.0
53,2,470833,499.0
53,2,470851,499.0
53,2,470867,499.0
53,3,470884,499.0
53,3,470900,499.0
53,3,470917,499.0
53,3,470934,499.0
53,3,470950,499.0
53,3,470967,405.0
53,3,470984,411.0
53,3,471000,422.0
53,3,471016,439.0
53,3,471033,456.0
53,3,471050,472.0
53,3,471067,492.0
53,3,471084,506.0
53,3,471100,519.0
53,3,471117,534.0
53,3,471134,543.0
53,3,471150,555.0
53,3,471166,567.0
53,3,471184,574.0
53,3,471200,585.0
53,3,471217,592.0
53,3,471234,598.0
53,3,471250,606.0
53,3,471266,612.0
53,3,471284,621.0
53,3,471300,624.0
53,3,471317,629.0
53,3,471333,635.0
53,3,471351,638.0
53,3,471366,644.0
53,3,471383,645.0
53,3,471400,651.0
53,3,471417,654.0
53,3,471434,657.0
53,3,471451,659.0
53,3,471467,662.0
53,3,471484,664.0
53,3,471501,669.0
53,3,471518,667.0
53,3,471535,671.0
53,3,471552,672.0
53,3,471568,673.0
53,3,471584,676.0
53,3,471602,677.0
53,3,471618,679.0
53,3,471635,678.0
53,3,471651,681.0
53,3,471668,679.0
53,3,471685,683.0
53,3,471701,683.0
53,3,471718,685.0
53,3,471736,684.0
53,3,471751,686.0
53,3,471768,685.0
53,3,471785,687.0
53,3,471801,686.0
53,3,471819,689.0
53,3,471835,688.0
53,3,471852,689.0
53,3,471868,688.0
53,3,471885,688.0
53,3,471901,690.0
53,3,471918,689.0
53,3,471936,685.0
53,3,471951,693.0
53,3,471968,693.0
53,3,471985,690.0
53,3,472001,693.0
53,3,472019,691.0
53,3,472035,691.0
53,3,472052,691.0
53,3,472068,691.0
53,3,472084,692.0
53,3,472102,692.0
53,3,472118,693.0
53,3,472134,692.0
53,3,472152,691.0
53,3,472168,694.0
53,3,472185,691.0
53,3,472202,694.0
53,3,472219,693.0
53,3,472235,692.0
53,3,472251,693.0
53,3,472269,693.0
53,3,472285,691.0
53,3,472302,692.0
53,3,472318,694.0
53,3,472334,694.0
53,3,472351,693.0
53,3,472367,693.0
53,3,472384,693.0
53,3,472401,693.0
53,3,472419,690.0
53,3,472435,694.0
53,3,472451,695.0
53,3,472468,693.0
53,3,472485,693.0
53,3,472501,693.0
53,3,472519,694.0
53,3,472534,692.0
53,3,472551,693.0
53,3,472568,694.0
53,3,472584,694.0
53,3,472601,693.0
53,3,472619,693.0
53,3,472635,695.0
53,3,472652,689.0
53,3,472669,694.0
53,3,472685,692.0
53,3,472701,697.0
53,3,472718,694.0
53,3,472735,695.0
53,3,472751,692.0
53,3,472767,693.0
53,3,472785,693.0
53,3,472801,693.0
53,3,472818,694.0
53,3,472835,693.0
53,3,472852,692.0
53,3,472868,694.0
53,3,472884,692.0
53,3,472901,692.0
53,3,472918,696.0
53,3,472935,693.0
53,3,472952,691.0
53,3,472969,694.0
53,3,472984,692.0
53,3,473001,694.0
53,3,473018,693.0
53,3,473035,705.0
53,3,473051,684.0
53,3,473068,660.0
53,3,473085,636.0
53,3,473101,612.0
53,3,473118,589.0
53,3,473135,569.0
53,3,473152,550.0
53,3,473168,538.0
53,3,473185,513.0
53,3,473202,497.0
53,3,473218,481.0
53,3,473234,467.0
53,3,473251,455.0
53,3,473268,443.0
53,3,473285,432.0
53,3,473302,421.0
53,3,473319,412.0
53,3,473335,402.0
53,3,473351,393.0
53,3,473368,386.0
53,3,473385,378.0
53,3,473401,372.0
53,3,473417,369.0
53,3,473435,359.0
53,3,473451,353.0
53,3,473468,351.0
53,3,473484,346.0
53,3,473502,339.0
53,3,473519,335.0
53,3,473535,332.0
53,3,473551,328.0
53,3,473568,327.0
53,3,473585,323.0
53,3,473602,318.0
53,3,473618,318.0
53,3,473635,315.0
53,3,473651,312.0
53,3,473668,311.0
53,3,473685,308.0
53,3,473701,306.0
53,3,473718,306.0
53,3,473734,302.0
53,3,473751,302.0
53,3,473768,301.0
53,3,473784,301.0
53,3,473801,298.0
53,3,473819,294.0
53,3,473835,296.0
53,3,473851,296.0
53,3,473868,293.0
53,3,473885,294.0
53,3,473902,293.0
53,3,473918,292.0
53,3,473934,292.0
53,3,473951,291.0
53,3,473968,290.0
53,3,473984,291.0
53,3,474002,289.0
53,3,474018,290.0
53,3,474034,289.0
53,3,474051,289.0
53,3,474069,284.0
53,3,474085,288.0
53,3,474102,287.0
53,3,474119,288.0
53,3,474135,286.0
53,3,474152,288.0
53,3,474168,286.0
53,3,474185,285.0
53,3,474201,287.0
53,3,474219,287.0
53,3,474235,285.0
53,3,474252,287.0
53,3,474269,285.0
53,3,474285,286.0
53,3,474302,285.0
53,3,474318,284.0
53,3,474335,283.0
53,3,474352,284.0
53,3,474368,286.0
53,3,474385,284.0
53,3,474401,285.0
53,3,474418,285.0
53,3,474435,283.0
53,3,474452,284.0
53,3,474469,285.0
53,3,474486,283.0
53,3,474503,285.0
53,3,474520,280.0
53,3,474536,281.0
53,3,474553,279.0
53,3,474570,279.0
53,3,474586,283.0
53,3,474603,284.0
53,3,474619,282.0
53,3,474636,284.0
53,3,474652,281.0
53,3,474669,283.0
53,3,474686,283.0
53,3,474703,282.0
53,3,474720,281.0
53,3,474736,284.0
53,3,474754,281.0
53,3,474769,284.0
53,3,474786,278.0
53,3,474802,281.0
53,3,474819,284.0
53,3,474836,282.0
53,3,474852,283.0
53,3,474870,281.0
53,3,474887,281.0
53,3,474902,281.0
63,1,567390,0.0
63,1,567406,0.0
63,1,567424,0.0
63,1,567440,0.0
63,1,567457,0.0
63,1,567474,698.0
63,1,567490,701.0
63,1,567506,700.0
63,1,567524,699.0
63,1,567539,698.0
63,1,567557,700.0
63,1,567573,700.0
63,1,567590,699.0
63,1,567606,697.0
63,1,567623,697.0
63,1,567640,697.0
63,1,567657,697.0
63,1,567674,699.0
63,1,567691,700.0
63,1,567707,700.0
63,1,567724,700.0
63,1,567739,698.0
63,1,567757,698.0
63,1,567774,699.0
63,1,567790,699.0
63,1,567809,699.0
63,1,567827,695.0
63,1,567843,695.0
63,1,567859,694.0
63,1,567876,694.0
63,1,567893,694.0
63,1,567909,693.0
63,1,567927,701.0
63,1,567944,698.0
63,1,567961,695.0
63,1,567978,695.0
63,1,567994,694.0
63,1,568010,700.0
63,1,568028,696.0
63,1,568044,695.0
63,1,568060,695.0
63,1,568077,696.0
63,1,568094,694.0
63,1,568111,694.0
63,1,568128,696.0
63,1,568144,694.0
63,1,568160,694.0
63,1,568177,700.0
63,1,568194,700.0
63,1,568211,695.0
63,1,568227,695.0
63,1,568244,694.0
63,1,568261,695.0
63,1,568277,695.0
63,1,568294,695.0
63,1,568310,695.0
63,1,568327,694.0
63,1,568344,695.0
63,1,568362,694.0
63,1,568378,697.0
63,1,568394,696.0
63,1,568411,699.0
63,1,568428,699.0
63,1,568444,701.0
63,1,568461,695.0
63,1,568477,700.0
63,1,568494,697.0
63,1,568511,696.0
63,1,568528,695.0
63,1,568544,694.0
63,1,568560,694.0
63,1,568578,695.0
63,1,568594,696.0
63,1,568611,694.0
63,1,568627,695.0
63,1,568644,696.0
63,1,568660,701.0
63,1,568678,695.0
63,1,568694,695.0
63,1,568711,695.0
63,1,568727,694.0
63,1,568744,695.0
63,1,568761,696.0
63,1,568777,696.0
63,1,568794,695.0
63,1,568811,695.0
63,1,568827,696.0
63,1,568844,695.0
63,1,568861,694.0
63,1,568878,695.0
63,1,568894,700.0
63,1,568910,700.0
63,1,568927,702.0
63,1,568944,698.0
63,1,568961,694.0
63,1,568977,694.0
63,1,568995,697.0
63,1,569010,696.0
63,1,569027,694.0
63,1,569043,696.0
63,1,569061,694.0
63,1,569077,695.0
63,1,569095,697.0
63,1,569111,696.0
63,1,569128,701.0
63,1,569145,697.0
63,1,569161,694.0
63,1,569178,694.0
63,1,569195,697.0
63,1,569211,695.0
63,1,569228,694.0
63,1,569244,696.0
63,1,569261,694.0
63,1,569278,696.0
63,1,569294,696.0
63,1,569312,694.0
63,1,569329,695.0
63,1,569344,695.0
63,1,569362,695.0
63,1,569378,699.0
63,1,569395,696.0
63,1,569412,696.0
63,1,569428,695.0
63,1,569444,694.0
63,1,569461,696.0
63,1,569478,695.0
63,1,569495,696.0
63,1,569511,696.0
63,1,569528,695.0
63,1,569545,707.0
63,1,569561,675.0
63,1,569579,628.0
63,1,569596,593.0
63,1,569614,569.0
63,1,569629,536.0
63,1,569646,506.0
63,1,569663,478.0
63,1,569680,451.0
63,1,569696,430.0
63,1,569713,405.0
63,1,569730,385.0
63,1,569746,366.0
63,1,569763,347.0
63,1,569779,331.0
63,1,569796,315.0
63,1,569812,303.0
63,1,569830,287.0
63,1,569847,281.0
63,1,569863,271.0
63,1,569879,264.0
63,1,569896,259.0
63,1,569913,253.0
63,1,569930,251.0
63,1,569947,247.0
63,1,569963,243.0
63,1,569980,242.0
63,1,569996,241.0
63,1,570014,239.0
63,1,570030,241.0
63,1,570047,239.0
63,1,570064,238.0
63,1,570080,238.0
63,1,570097,236.0
63,1,570114,237.0
63,1,570130,238.0
63,1,570147,235.0
63,1,570164,234.0
63,1,570181,236.0
63,1,570197,234.0
63,1,570214,236.0
63,1,570230,234.0
63,1,570247,235.0
63,1,570264,236.0
63,1,570281,237.0
63,1,570298,235.0
63,1,570314,235.0
63,1,570330,234.0
63,1,570347,235.0
63,1,570364,235.0
63,1,570380,234.0
63,1,570397,235.0
63,1,570413,235.0
63,1,570430,235.0
63,1,570447,235.0
63,1,570464,234.0
63,1,570481,236.0
63,1,570497,234.0
63,1,570514,235.0
63,1,570530,237.0
63,1,570547,237.0
63,1,570564,233.0
63,1,570580,233.0
63,1,570597,235.0
63,1,570614,234.0
63,1,570630,234.0
63,1,570647,235.0
63,1,570664,232.0
63,1,570680,232.0
63,1,570697,234.0
63,1,570714,233.0
63,1,570730,236.0
63,1,570748,237.0
63,1,570765,234.0
63,1,570781,234.0
63,1,570798,235.0
63,1,570814,233.0
63,1,570830,234.0
63,1,570848,233.0
63,1,570865,234.0
63,1,570881,235.0
63,1,570898,235.0
63,1,570915,236.0
63,1,570931,236.0
63,1,570948,235.0
63,1,570964,235.0
63,1,570982,233.0
63,1,570999,235.0
63,1,571015,236.0
63,1,571032,235.0
63,1,571049,233.0
63,1,571066,236.0
63,1,571082,233.0
63,1,571099,235.0
63,1,571116,234.0
63,1,571132,233.0
63,1,571149,233.0
63,1,571166,236.0
63,1,571182,235.0
63,1,571199,235.0
63,1,571216,235.0
63,1,571232,234.0
63,1,571249,234.0
63,1,571265,234.0
63,1,571282,234.0
63,1,571299,236.0
63,1,571315,236.0
63,1,571332,236.0
63,1,571349,235.0
63,1,571366,234.0
63,1,571382,234.0
63,1,571398,233.0
63,1,571416,233.0
63,1,571433,233.0
63,1,571450,233.0
63,1,571466,233.0
63,1,571483,233.0
63,1,571499,233.0
63,1,571516,233.0
63,1,571533,233.0
63,1,571549,233.0
63,1,571566,233.0
63,1,571583,233.0
63,1,571599,233.0
63,1,571616,233.0
63,1,571632,233.0
63,1,571650,233.0
63,1,571666,233.0
63,1,571683,233.0
63,1,571699,233.0
63,1,571716,233.0
63,1,571732,233.0
63,1,571749,233.0
63,1,571765,233.0
63,1,571783,233.0
63,1,571799,233.0
63,1,571815,233.0
63,1,571832,233.0
63,1,571849,233.0
63,2,571866,233.0
63,2,571883,233.0
63,2,571900,233.0
63,2,571916,233.0
63,2,571933,233.0
63,2,571949,456.0
63,2,571965,466.0
63,2,571982,479.0
63,2,571999,488.0
63,2,572016,502.0
63,2,572032,514.0
63,2,572049,532.0
63,2,572066,546.0
63,2,572082,557.0
63,2,572099,566.0
63,2,572116,578.0
63,2,572132,585.0
63,2,572149,594.0
63,2,572166,600.0
63,2,572183,609.0
63,2,572199,616.0
63,2,572215,621.0
63,2,572232,628.0
63,2,572249,634.0
63,2,572265,632.0
63,2,572282,640.0
63,2,572299,647.0
63,2,572316,649.0
63,2,572332,654.0
63,2,572349,657.0
63,2,572366,661.0
63,2,572383,663.0
63,2,572399,668.0
63,2,572416,669.0
63,2,572432,671.0
63,2,572449,674.0
63,2,572465,674.0
63,2,572482,675.0
63,2,572499,676.0
63,2,572516,678.0
63,2,572532,682.0
63,2,572549,684.0
63,2,572565,684.0
63,2,572582,687.0
63,2,572599,688.0
63,2,572615,688.0
63,2,572632,690.0
63,2,572649,691.0
63,2,572665,690.0
63,2,572682,692.0
63,2,572699,693.0
63,2,572715,691.0
63,2,572733,689.0
63,2,572750,694.0
63,2,572766,695.0
63,2,572783,696.0
63,2,572800,696.0
63,2,572816,698.0
63,2,572832,697.0
63,2,572849,697.0
63,2,572865,698.0
63,2,572883,699.0
63,2,572900,698.0
63,2,572916,700.0
63,2,572933,699.0
63,2,572949,700.0
63,2,572967,699.0
63,2,572983,702.0
63,2,573000,700.0
63,2,573015,698.0
63,2,573033,701.0
63,2,573049,700.0
63,2,573066,701.0
63,2,573083,701.0
63,2,573099,703.0
63,2,573116,701.0
63,2,573132,701.0
63,2,573150,701.0
63,2,573166,703.0
63,2,573182,701.0
63,2,573199,698.0
63,2,573216,703.0
63,2,573232,698.0
63,2,573249,703.0
63,2,573266,704.0
63,2,573283,703.0
63,2,573299,702.0
63,2,573317,703.0
63,2,573333,701.0
63,2,573349,702.0
63,2,573366,704.0
63,2,573383,703.0
63,2,573399,703.0
63,2,573416,703.0
63,2,573433,700.0
63,2,573449,699.0
63,2,573467,703.0
63,2,573482,703.0
63,2,573499,705.0
63,2,573516,703.0
63,2,573533,702.0
63,2,573551,702.0
63,2,573568,706.0
63,2,573584,704.0
63,2,573602,706.0
63,2,573618,707.0
63,2,573635,708.0
63,2,573651,707.0
63,2,573668,707.0
63,2,573685,704.0
63,2,573701,705.0
63,2,573718,705.0
63,2,573735,703.0
63,2,573751,704.0
63,2,573768,703.0
63,2,573786,707.0
63,2,573801,704.0
63,2,573819,707.0
63,2,573835,708.0
63,2,573851,708.0
63,2,573869,706.0
63,2,573884,707.0
63,2,573901,706.0
63,2,573919,704.0
63,2,573935,704.0
63,2,573951,703.0
63,2,573968,702.0
63,2,573985,704.0
63,2,574001,704.0
63,2,574018,716.0
63,2,574035,712.0
63,2,574052,701.0
63,2,574069,689.0
63,2,574085,676.0
63,2,574102,665.0
63,2,574119,655.0
63,2,574134,646.0
63,2,574152,635.0
63,2,574168,627.0
63,2,574185,618.0
63,2,574201,613.0
63,2,574218,604.0
63,2,574235,598.0
63,2,574252,590.0
63,2,574268,587.0
63,2,574285,583.0
63,2,574302,576.0
63,2,574319,574.0
63,2,574335,567.0
63,2,574352,564.0
63,2,574369,560.0
63,2,574385,558.0
63,2,574402,551.0
63,2,574418,549.0
63,2,574434,545.0
63,2,574451,545.0
63,2,574468,540.0
63,2,574485,538.0
63,2,574502,538.0
63,2,574519,538.0
63,2,574535,534.0
63,2,574552,532.0
63,2,574568,533.0
63,2,574585,529.0
63,2,574602,529.0
63,2,574619,527.0
63,2,574636,524.0
63,2,574652,523.0
63,2,574668,521.0
63,2,574686,520.0
63,2,574701,519.0
63,2,574718,520.0
63,2,574735,516.0
63,2,574751,515.0
63,2,574768,517.0
63,2,574786,517.0
63,2,574802,518.0
63,2,574818,515.0
63,2,574835,516.0
63,2,574852,516.0
63,2,574868,512.0
63,2,574885,511.0
63,2,574902,509.0
63,2,574919,511.0
63,2,574935,509.0
63,2,574952,511.0
63,2,574969,508.0
63,2,574985,509.0
63,2,575002,510.0
63,2,575019,512.0
63,2,575035,510.0
63,2,575052,511.0
63,2,575069,509.0
63,2,575085,510.0
63,2,575103,508.0
63,2,575119,506.0
63,2,575135,505.0
63,2,575152,507.0
63,2,575168,504.0
63,2,575186,506.0
63,2,575201,506.0
63,2,575218,504.0
63,2,575235,505.0
63,2,575251,507.0
63,2,575268,508.0
63,2,575285,506.0
63,2,575302,508.0
63,2,575318,506.0
63,2,575335,507.0
63,2,575352,505.0
63,2,575368,503.0
63,2,575385,505.0
63,2,575402,504.0
63,2,575420,506.0
63,2,575435,505.0
63,2,575452,505.0
