Layer #,Pass #,Time(ms),Reading
63,2,573618,499.0
63,2,573635,498.0
63,2,573652,503.0
63,2,573668,502.0
63,2,573685,498.0
63,2,573702,498.0
63,2,573719,499.0
63,2,573735,498.0
63,2,573752,498.0
63,2,573768,498.0
63,2,573785,498.0
63,2,573802,498.0
63,2,573818,498.0
63,2,573836,497.0
63,2,573852,497.0
63,2,573868,498.0
63,2,573885,503.0
63,2,573902,503.0
63,2,573918,497.0
63,2,573936,496.0
63,2,573952,498.0
63,2,573968,497.0
63,2,573985,497.0
63,2,574002,497.0
63,2,574019,498.0
63,2,574035,497.0
63,2,574052,497.0
63,2,574068,496.0
63,2,574085,495.0
63,2,574102,496
