Layer #,Pass #,Time(ms),Reading
63,2,577164,556.0
63,2,577180,556.0
63,2,577196,558.0
63,2,577214,557.0
63,2,577230,555.0
63,2,577247,555.0
63,2,577264,558.0
63,2,577281,557.0
63,2,577296,553.0
63,2,577313,553.0
63,2,577330,553.0
63,2,577346,553.0
63,2,577363,551.0
63,2,577381,553.0
63,2,577396,553.0
63,2,577414,554.0
63,2,577431,555.0
63,2,577447,555.0
63,2,577463,555.0
63,2,577481,553.0
63,2,577496,554.0
63,2,577514,555.0
63,2,577530,551.0
63,2,577547,551.0
63,2,577563,551.0
63,2,577580,552.0
63,2,577597,554.0
63,2,577613,554.0
63,2,577630,553.0
63,2,577647,554.0
63,2,577666,553.0
63,2,577682,551.0
63,2,577699,547.0
63,2,577716,547.0
63,2,577732,548.0
63,2,577749,546.0
63,2,577766,553.0
63,2,577782,554.0
63,2,577799,552.0
63,2,577816,551.0
63,2,577833,551.0
63,2,577849,551.0
63,2,577866,551.0
63,2,577883,551.0
63,2,577900,551.0
63,2,577916,551.0
63,2,577932,551.0
63,2,577949,551.0
63,2,577966,551.0
63,2,577984,551.0
63,2,577999,551.0
63,2,578016,551.0
63,2,578032,551.0
63,2,578049,551.0
63,2,578066,551.0
63,2,578083,551.0
63,2,578099,551.0
63,2,578116,551.0
63,2,578133,551.0
63,2,578149,551.0
63,2,578166,551.0
63,2,578182,551.0
63,2,578198,551.0
63,2,578216,551.0
63,2,578232,551.0
63,2,578249,551.0
63,2,578265,551.0
63,2,578282,551.0
63,2,578299,551.0
63,2,578316,551.0
63,2,578334,551.0
63,2,578349,551.0
63,2,578366,551.0
63,2,578383,551.0
63,3,578400,551.0
63,3,578415,551.0
63,3,578433,551.0
63,3,578450,551.0
63,3,578465,551.0
63,3,578482,445.0
63,3,578500,450.0
63,3,578518,466.0
63,3,578535,486.0
63,3,578552,504.0
63,3,578568,520.0
63,3,578585,537.0
63,3,578602,554.0
63,3,578620,569.0
63,3,578638,583.0
63,3,578659,601.0
63,3,578675,613.0
63,3,578693,622.0
63,3,578709,633.0
63,3,578726,643.0
63,3,578742,651.0
63,3,578758,658.0
63,3,578776,666.0
63,3,578792,669.0
63,3,578809,680.0
63,3,578825,680.0
63,3,578842,692.0
63,3,578859,697.0
63,3,578875,701.0
63,3,578892,705.0
63,3,578909,708.0
63,3,578926,712.0
63,3,578942,716.0
63,3,578959,719.0
63,3,578976,722.0
63,3,578992,724.0
63,3,579009,726.0
63,3,579025,726.0
63,3,579042,727.0
63,3,579059,733.0
63,3,579075,734.0
63,3,579093,736.0
63,3,579109,737.0
63,3,579126,739.0
63,3,579143,741.0
63,3,579158,742.0
63,3,579175,744.0
63,3,579192,745.0
63,3,579209,745.0
63,3,579226,747.0
63,3,579242,748.0
63,3,579259,749.0
63,3,579275,745.0
63,3,579292,749.0
63,3,579309,745.0
63,3,579326,750.0
63,3,579342,751.0
63,3,579359,752.0
63,3,579376,752.0
63,3,579392,753.0
63,3,579409,752.0
63,3,579425,753.0
63,3,579442,754.0
63,3,579459,754.0
63,3,579475,753.0
63,3,579493,754.0
63,3,579509,750.0
63,3,579526,755.0
63,3,579542,755.0
63,3,579558,752.0
63,3,579575,755.0
63,3,579592,757.0
63,3,579609,756.0
63,3,579625,756.0
63,3,579643,756.0
63,3,579659,756.0
63,3,579676,757.0
63,3,579692,755.0
63,3,579709,756.0
63,3,579726,756.0
63,3,579741,752.0
63,3,579759,757.0
63,3,579775,751.0
63,3,579793,757.0
63,3,579808,757.0
63,3,579825,757.0
63,3,579842,757.0
63,3,579859,758.0
63,3,579876,758.0
63,3,579893,757.0
63,3,579908,756.0
63,3,579925,757.0
63,3,579942,757.0
63,3,579959,758.0
63,3,579975,757.0
63,3,579992,754.0
63,3,580009,757.0
63,3,580026,758.0
63,3,580042,758.0
63,3,580059,758.0
63,3,580075,759.0
63,3,580093,758.0
63,3,580108,758.0
63,3,580126,758.0
63,3,580142,759.0
63,3,580159,757.0
63,3,580176,757.0
63,3,580193,757.0
63,3,580209,757.0
63,3,580226,757.0
63,3,580242,753.0
63,3,580259,759.0
63,3,580275,753.0
63,3,580292,757.0
63,3,580309,757.0
63,3,580325,757.0
63,3,580342,758.0
63,3,580359,758.0
63,3,580375,758.0
63,3,580392,757.0
63,3,580409,758.0
63,3,580426,758.0
63,3,580443,758.0
63,3,580459,754.0
63,3,580476,758.0
63,3,580493,757.0
63,3,580509,757.0
63,3,580525,753.0
63,3,580542,759.0
63,3,580559,774.0
63,3,580576,751.0
63,3,580592,723.0
63,3,580609,697.0
63,3,580625,672.0
63,3,580643,648.0
63,3,580659,626.0
63,3,580675,605.0
63,3,580692,586.0
63,3,580709,568.0
63,3,580725,552.0
63,3,580742,535.0
63,3,580759,519.0
63,3,580776,504.0
63,3,580791,491.0
63,3,580809,478.0
63,3,580826,469.0
63,3,580843,457.0
63,3,580859,448.0
63,3,580876,437.0
63,3,580891,429.0
63,3,580909,420.0
63,3,580926,414.0
63,3,580943,403.0
63,3,580959,396.0
63,3,580975,392.0
63,3,580992,386.0
63,3,581009,382.0
63,3,581025,377.0
63,3,581042,372.0
63,3,581059,369.0
63,3,581076,364.0
63,3,581092,361.0
63,3,581109,356.0
63,3,581125,353.0
63,3,581143,350.0
63,3,581159,349.0
63,3,581176,341.0
63,3,581192,338.0
63,3,581209,335.0
63,3,581225,334.0
63,3,581243,337.0
63,3,581259,335.0
63,3,581276,335.0
63,3,581292,332.0
63,3,581309,332.0
63,3,581325,330.0
63,3,581342,327.0
63,3,581359,328.0
63,3,581375,325.0
63,3,581392,325.0
63,3,581410,324.0
63,3,581426,319.0
63,3,581443,320.0
63,3,581459,321.0
63,3,581476,318.0
63,3,581493,320.0
63,3,581509,317.0
63,3,581526,318.0
63,3,581542,318.0
63,3,581559,316.0
63,3,581575,316.0
63,3,581592,314.0
63,3,581609,315.0
63,3,581626,313.0
63,3,581642,314.0
63,3,581658,309.0
63,3,581675,309.0
63,3,581692,308.0
63,3,581709,313.0
63,3,581725,311.0
63,3,581742,312.0
63,3,581759,310.0
63,3,581775,311.0
63,3,581792,310.0
63,3,581809,311.0
63,3,581826,310.0
63,3,581843,311.0
63,3,581859,310.0
63,3,581876,310.0
63,3,581893,307.0
63,3,581909,305.0
63,3,581927,310.0
63,3,581942,306.0
63,3,581959,308.0
63,3,581975,308.0
63,3,581992,307.0
63,3,582009,308.0
63,3,582025,306.0
63,3,582042,308.0
63,3,582060,306.0
63,3,582076,307.0
63,3,582092,308.0
63,3,582110,306.0
63,3,582126,307.0
63,3,582142,304.0
63,3,582159,302.0
63,3,582176,306.0
63,3,582192,306.0
63,3,582208,302.0
63,3,582226,304.0
63,3,582243,306.0
63,3,582259,306.0
63,3,582276,306.0
63,3,582292,307.0
63,3,582309,305.0
63,3,582326,307.0
63,3,582343,305.0
63,3,582360,308.0
63,3,582375,301.0
63,3,582392,305.0
63,3,582409,307.0
63,3,582426,304.0
73,1,670047,0.0
73,1,670064,0.0
73,1,670081,0.0
73,1,670098,0.0
73,1,670115,0.0
73,1,670130,745.0
73,1,670147,746.0
73,1,670163,749.0
73,1,670180,750.0
73,1,670196,751.0
73,1,670213,748.0
73,1,670230,748.0
73,1,670247,748.0
73,1,670264,744.0
73,1,670280,748.0
73,1,670297,750.0
73,1,670313,747.0
73,1,670330,746.0
73,1,670346,745.0
73,1,670364,744.0
73,1,670381,745.0
73,1,670397,749.0
73,1,670414,750.0
73,1,670430,749.0
73,1,670447,749.0
73,1,670464,750.0
73,1,670480,750.0
73,1,670497,749.0
73,1,670513,750.0
73,1,670530,749.0
73,1,670547,744.0
73,1,670564,745.0
73,1,670580,746.0
73,1,670597,746.0
73,1,670613,745.0
73,1,670630,745.0
73,1,670647,748.0
73,1,670663,748.0
73,1,670681,749.0
73,1,670697,750.0
73,1,670714,749.0
73,1,670730,750.0
73,1,670747,749.0
73,1,670763,749.0
73,1,670781,746.0
73,1,670797,745.0
73,1,670814,746.0
73,1,670830,746.0
73,1,670847,746.0
73,1,670863,746.0
73,1,670881,750.0
73,1,670897,750.0
73,1,670913,750.0
73,1,670931,750.0
73,1,670946,750.0
73,1,670964,750.0
73,1,670980,748.0
73,1,670997,749.0
73,1,671014,747.0
73,1,671030,747.0
73,1,671047,746.0
73,1,671063,746.0
73,1,671081,745.0
73,1,671097,745.0
73,1,671114,751.0
73,1,671130,752.0
73,1,671146,750.0
73,1,671164,750.0
73,1,671180,750.0
73,1,671197,749.0
73,1,671214,749.0
73,1,671231,749.0
73,1,671247,749.0
73,1,671263,750.0
73,1,671280,751.0
73,1,671297,746.0
73,1,671314,747.0
73,1,671330,747.0
73,1,671346,747.0
73,1,671363,749.0
73,1,671380,749.0
73,1,671397,749.0
73,1,671414,750.0
73,1,671430,750.0
73,1,671447,750.0
73,1,671464,749.0
73,1,671481,745.0
73,1,671497,751.0
73,1,671514,744.0
73,1,671530,744.0
73,1,671547,745.0
73,1,671564,745.0
73,1,671581,745.0
73,1,671597,751.0
73,1,671613,751.0
73,1,671630,752.0
73,1,671647,752.0
73,1,671664,752.0
73,1,671680,750.0
73,1,671697,751.0
73,1,671714,751.0
73,1,671730,746.0
73,1,671747,746.0
73,1,671764,747.0
73,1,671780,748.0
73,1,671797,747.0
73,1,671814,747.0
73,1,671830,747.0
73,1,671847,749.0
73,1,671864,751.0
73,1,671881,751.0
73,1,671897,750.0
73,1,671913,750.0
73,1,671930,751.0
73,1,671947,751.0
73,1,671964,749.0
73,1,671980,749.0
73,1,671997,746.0
73,1,672014,747.0
73,1,672030,746.0
73,1,672047,745.0
73,1,672064,746.0
73,1,672081,749.0
73,1,672098,751.0
73,1,672114,751.0
73,1,672131,750.0
73,1,672147,749.0
73,1,672164,751.0
73,1,672180,750.0
73,1,672196,750.0
73,1,672214,763.0
73,1,672231,731.0
73,1,672247,697.0
73,1,672264,664.0
73,1,672280,633.0
73,1,672298,603.0
73,1,672313,587.0
73,1,672331,561.0
73,1,672347,536.0
73,1,672363,513.0
73,1,672380,492.0
73,1,672397,470.0
73,1,672414,452.0
73,1,672430,435.0
73,1,672447,418.0
73,1,672464,395.0
73,1,672481,381.0
73,1,672497,369.0
73,1,672514,356.0
73,1,672530,345.0
73,1,672547,335.0
73,1,672564,331.0
73,1,672580,323.0
73,1,672597,314.0
73,1,672614,307.0
73,1,672631,300.0
73,1,672648,293.0
73,1,672664,289.0
73,1,672680,283.0
73,1,672698,275.0
73,1,672714,272.0
73,1,672731,268.0
73,1,672748,266.0
73,1,672764,263.0
73,1,672781,261.0
73,1,672797,262.0
73,1,672813,260.0
73,1,672830,261.0
73,1,672847,259.0
73,1,672863,259.0
73,1,672881,258.0
73,1,672897,256.0
73,1,672913,256.0
73,1,672930,256.0
73,1,672948,252.0
73,1,672964,252.0
73,1,672981,252.0
73,1,672997,252.0
73,1,673014,252.0
73,1,673030,253.0
73,1,673047,252.0
73,1,673064,252.0
73,1,673080,252.0
73,1,673097,253.0
73,1,673114,253.0
73,1,673130,251.0
73,1,673147,253.0
73,1,673164,251.0
73,1,673181,250.0
73,1,673197,253.0
73,1,673214,250.0
73,1,673230,249.0
73,1,673247,249.0
73,1,673265,250.0
73,1,673281,251.0
73,1,673297,252.0
73,1,673314,252.0
73,1,673330,252.0
73,1,673346,251.0
73,1,673364,252.0
73,1,673381,249.0
73,1,673397,252.0
73,1,673414,248.0
73,1,673430,248.0
73,1,673447,249.0
73,1,673464,248.0
73,1,673480,248.0
73,1,673497,248.0
73,1,673514,251.0
73,1,673530,250.0
73,1,673547,250.0
73,1,673564,251.0
73,1,673580,251.0
73,1,673597,252.0
73,1,673615,249.0
73,1,673630,251.0
73,1,673647,249.0
73,1,673664,249.0
73,1,673681,249.0
73,1,673698,248.0
73,1,673713,248.0
73,1,673731,248.0
73,1,673747,249.0
73,1,673764,250.0
73,1,673781,250.0
73,1,673797,249.0
73,1,673814,250.0
73,1,673831,250.0
73,1,673846,251.0
73,1,673864,251.0
73,1,673881,248.0
73,1,673897,248.0
73,1,673914,249.0
73,1,673930,251.0
73,1,673947,247.0
73,1,673963,248.0
73,1,673981,248.0
73,1,673999,250.0
73,1,674014,249.0
73,1,674030,251.0
73,1,674047,251.0
73,1,674064,249.0
73,1,674080,253.0
73,1,674097,253.0
73,1,674114,253.0
73,1,674131,253.0
73,1,674147,253.0
73,1,674164,253.0
73,1,674181,253.0
73,1,674197,253.0
73,1,674215,253.0
73,1,674231,253.0
73,1,674248,253.0
73,1,674264,253.0
73,1,674281,253.0
73,1,674297,253.0
73,1,674314,253.0
73,1,674331,253.0
73,1,674347,253.0
73,1,674364,253.0
73,1,674381,253.0
73,1,674398,253.0
73,1,674415,253.0
73,1,674431,253.0
73,1,674447,253.0
73,1,674464,253.0
73,1,674480,253.0
73,1,674497,253.0
73,1,674513,253.0
73,2,674531,253.0
73,2,674548,253.0
73,2,674565,253.0
73,2,674580,253.0
73,2,674597,253.0
73,2,674613,491.0
73,2,674630,500.0
73,2,674647,515.0
73,2,674664,530.0
73,2,674682,546.0
73,2,674697,559.0
73,2,674714,572.0
73,2,674731,584.0
73,2,674747,598.0
73,2,674764,607.0
73,2,674780,619.0
73,2,674797,628.0
73,2,674814,636.0
73,2,674830,645.0
73,2,674847,652.0
73,2,674864,660.0
73,2,674881,662.0
73,2,674897,672.0
73,2,674913,678.0
73,2,674932,684.0
73,2,674947,689.0
73,2,674964,692.0
73,2,674982,696.0
73,2,674997,701.0
73,2,675014,704.0
73,2,675031,708.0
73,2,675048,713.0
73,2,675063,712.0
73,2,675080,719.0
73,2,675097,718.0
73,2,675114,719.0
73,2,675131,724.0
73,2,675147,726.0
73,2,675164,728.0
73,2,675180,729.0
73,2,675197,732.0
73,2,675214,732.0
73,2,675231,735.0
73,2,675247,735.0
73,2,675263,737.0
73,2,675281,737.0
73,2,675297,740.0
73,2,675314,739.0
73,2,675331,740.0
73,2,675347,742.0
73,2,675363,742.0
73,2,675382,742.0
73,2,675397,743.0
73,2,675414,744.0
73,2,675431,746.0
73,2,675448,745.0
73,2,675463,746.0
73,2,675482,745.0
73,2,675497,748.0
73,2,675513,746.0
73,2,675530,747.0
73,2,675547,751.0
73,2,675564,748.0
73,2,675581,746.0
73,2,675597,750.0
73,2,675615,750.0
73,2,675630,749.0
73,2,675647,750.0
73,2,675664,750.0
73,2,675681,749.0
73,2,675698,751.0
73,2,675714,751.0
73,2,675731,751.0
73,2,675747,751.0
73,2,675764,751.0
73,2,675780,750.0
73,2,675797,751.0
73,2,675814,751.0
73,2,675830,752.0
73,2,675846,757.0
73,2,675864,750.0
73,2,675880,750.0
73,2,675897,753.0
73,2,675914,751.0
73,2,675932,753.0
73,2,675947,753.0
73,2,675963,751.0
73,2,675981,752.0
73,2,675998,752.0
73,2,676014,752.0
73,2,676031,749.0
73,2,676047,753.0
73,2,676065,748.0
73,2,676081,752.0
73,2,676097,753.0
73,2,676114,753.0
73,2,676130,754.0
73,2,676147,754.0
73,2,676164,752.0
73,2,676181,753.0
73,2,676197,754.0
73,2,676215,755.0
73,2,676231,754.0
73,2,676247,754.0
73,2,676264,753.0
73,2,676281,752.0
73,2,676297,749.0
73,2,676314,749.0
73,2,676331,752.0
73,2,676347,752.0
73,2,676364,754.0
73,2,676381,754.0
73,2,676397,753.0
73,2,676415,753.0
73,2,676430,755.0
73,2,676447,753.0
73,2,676464,752.0
73,2,676480,753.0
73,2,676497,752.0
73,2,676514,751.0
73,2,676530,752.0
73,2,676547,753.0
73,2,676564,752.0
73,2,676580,754.0
73,2,676598,754.0
73,2,676613,755.0
73,2,676631,754.0
73,2,676648,754.0
73,2,676664,754.0
73,2,676680,771.0
73,2,676697,759.0
73,2,676714,746.0
73,2,676731,733.0
73,2,676747,720.0
73,2,676764,709.0
73,2,676780,697.0
73,2,676797,686.0
73,2,676814,678.0
73,2,676831,667.0
73,2,676848,657.0
73,2,676864,650.0
73,2,676880,643.0
73,2,676897,635.0
73,2,676914,629.0
73,2,676931,624.0
73,2,676948,617.0
73,2,676965,610.0
73,2,676981,608.0
73,2,676997,603.0
73,2,677014,596.0
73,2,677031,591.0
73,2,677048,591.0
73,2,677064,584.0
73,2,677081,583.0
73,2,677098,580.0
73,2,677113,577.0
73,2,677130,574.0
73,2,677147,572.0
73,2,677164,570.0
73,2,677180,567.0
73,2,677197,565.0
73,2,677218,559.0
73,2,677236,560.0
73,2,677253,561.0
73,2,677269,557.0
73,2,677287,553.0
73,2,677302,552.0
73,2,677320,551.0
73,2,677336,550.0
73,2,677353,548.0
73,2,677370,547.0
73,2,677386,545.0
73,2,677402,545.0
73,2,677420,547.0
73,2,677436,547.0
73,2,677453,548.0
73,2,677469,545.0
73,2,677486,544.0
73,2,677503,545.0
73,2,677519,540.0
73,2,677536,541.0
73,2,677554,538.0
73,2,677569,538.0
73,2,677587,538.0
73,2,677603,538.0
73,2,677619,536.0
73,2,677636,538.0
73,2,677654,540.0
73,2,677670,540.0
73,2,677686,539.0
73,2,677703,538.0
73,2,677719,538.0
73,2,677736,539.0
73,2,677753,538.0
73,2,677770,533.0
73,2,677788,535.0
73,2,677803,535.0
73,2,677820,533.0
73,2,677836,535.0
73,2,677853,533.0
73,2,677869,531.0
73,2,677887,536.0
73,2,677903,537.0
73,2,677920,535.0
73,2,677936,532.0
73,2,677953,537.0
73,2,677970,537.0
73,2,677986,536.0
73,2,678003,532.0
73,2,678020,531.0
73,2,678037,532.0
73,2,678055,536.0
73,2,678072,535.0
73,2,678088,536.0
73,2,678104,534.0
73,2,678121,534.0
73,2,678138,535.0
73,2,678155,535.0
73,2,678171,535.0
73,2,678188,535.0
73,2,678205,534.0
73,2,678221,534.0
73,2,678238,530.0
73,2,678255,531.0
73,2,678273,533.0
73,2,678288,533.0
73,2,678305,535.0
73,2,678322,534.0
73,2,678339,534.0
73,2,678357,534.0
73,2,678374,537.0
73,2,678390,537.0
73,2,678408,537.0
73,2,678424,536.0
73,2,678440,536.0
73,2,678457,535.0
73,2,678474,533.0
73,2,678491,534.0
73,2,678507,533.0
73,2,678523,533.0
73,2,678541,533.0
73,2,678557,533.0
73,2,678574,533.0
73,2,678590,533.0
73,2,678607,533.0
73,2,678624,533.0
73,2,678641,533.0
73,2,678658,533.0
73,2,678674,533.0
73,2,678690,533.0
73,2,678707,533.0
73,2,678724,533.0
73,2,678740,533.0
73,2,678757,533.0
73,2,678773,533.0
73,2,678790,533.0
73,2,678807,533.0
73,2,678823,533.0
73,2,678841,533.0
73,2,678858,533.0
73,2,678873,533.0
73,2,678891,533.0
73,2,678907,533.0
73,2,678925,533.0
73,2,678940,533.0
73,2,678958,533.0
73,2,678974,533.0
73,2,678991,533.0
73,2,679007,533.0
73,2,679024,533.0
73,2,679041,533.0
73,2,679057,533.0
73,2,679074,533.0
73,2,679090,533.0
73,3,679108,533.0
73,3,679124,533.0
73,3,679141,533.0
73,3,679159,533.0
73,3,679176,533.0
73,3,679192,451.0
73,3,679208,457.0
73,3,679225,472.0
73,3,679242,496.0
73,3,679259,513.0
73,3,679275,530.0
73,3,679292,547.0
73,3,679309,560.0
73,3,679326,577.0
73,3,679342,588.0
73,3,679359,600.0
73,3,679375,608.0
73,3,679392,618.0
73,3,679409,629.0
73,3,679425,639.0
73,3,679441,648.0
73,3,679458,656.0
73,3,679475,661.0
73,3,679492,672.0
73,3,679508,676.0
73,3,679526,684.0
73,3,679543,691.0
73,3,679558,694.0
73,3,679575,699.0
73,3,679592,704.0
73,3,679609,704.0
73,3,679626,709.0
73,3,679643,713.0
73,3,679658,714.0
73,3,679676,717.0
73,3,679692,721.0
73,3,679709,723.0
73,3,679726,728.0
73,3,679742,729.0
73,3,679759,733.0
73,3,679775,734.0
73,3,679793,736.0
73,3,679808,737.0
73,3,679825,739.0
73,3,679842,739.0
73,3,679858,740.0
73,3,679876,740.0
73,3,679892,741.0
73,3,679908,743.0
73,3,679926,743.0
73,3,679943,745.0
73,3,679959,748.0
73,3,679977,748.0
73,3,679993,748.0
73,3,680009,749.0
73,3,680026,750.0
73,3,680043,748.0
73,3,680059,750.0
73,3,680077,750.0
73,3,680093,749.0
73,3,680110,750.0
73,3,680126,748.0
73,3,680143,751.0
73,3,680161,753.0
73,3,680176,751.0
73,3,680192,753.0
73,3,680211,754.0
73,3,680226,752.0
73,3,680243,754.0
73,3,680260,753.0
73,3,680276,754.0
73,3,680293,755.0
73,3,680309,753.0
73,3,680327,755.0
73,3,680343,752.0
73,3,680360,753.0
73,3,680376,751.0
73,3,680393,753.0
73,3,680409,751.0
73,3,680426,756.0
73,3,680443,754.0
73,3,680459,756.0
73,3,680477,756.0
73,3,680493,754.0
73,3,680509,757.0
73,3,680526,756.0
73,3,680543,756.0
73,3,680559,755.0
73,3,680576,752.0
73,3,680593,755.0
73,3,680610,753.0
73,3,680626,753.0
73,3,680643,754.0
73,3,680659,754.0
73,3,680676,753.0
73,3,680693,756.0
73,3,680709,756.0
73,3,680726,756.0
73,3,680743,757.0
73,3,680759,756.0
73,3,680777,757.0
73,3,680793,755.0
73,3,680810,754.0
73,3,680826,754.0
73,3,680843,753.0
73,3,680860,758.0
73,3,680876,753.0
73,3,680894,754.0
73,3,680910,757.0
73,3,680926,755.0
73,3,680943,757.0
73,3,680960,756.0
73,3,680976,755.0
73,3,680992,755.0
73,3,681010,757.0
73,3,681026,756.0
73,3,681044,756.0
73,3,681060,755.0
73,3,681077,756.0
73,3,681093,754.0
73,3,681109,753.0
73,3,681126,757.0
73,3,681144,756.0
73,3,681159,755.0
73,3,681176,756.0
73,3,681192,758.0
73,3,681210,756.0
73,3,681226,756.0
73,3,681243,756.0
73,3,681260,772.0
73,3,681277,748.0
73,3,681292,727.0
73,3,681309,700.0
73,3,681326,678.0
73,3,681343,653.0
73,3,681359,629.0
73,3,681376,606.0
73,3,681393,586.0
73,3,681410,568.0
73,3,681426,551.0
73,3,681444,534.0
73,3,681462,520.0
73,3,681478,509.0
73,3,681494,493.0
73,3,681511,482.0
73,3,681527,470.0
73,3,681545,460.0
73,3,681561,451.0
73,3,681578,443.0
73,3,681594,433.0
73,3,681612,426.0
73,3,681628,419.0
73,3,681645,412.0
73,3,681661,406.0
73,3,681678,400.0
73,3,681695,391.0
73,3,681711,388.0
73,3,681728,384.0
73,3,681745,373.0
73,3,681761,376.0
73,3,681778,371.0
73,3,681795,366.0
73,3,681811,365.0
73,3,681827,361.0
73,3,681845,357.0
73,3,681861,355.0
73,3,681878,351.0
73,3,681894,351.0
73,3,681911,348.0
73,3,681928,345.0
73,3,681945,345.0
73,3,681961,343.0
73,3,681977,341.0
73,3,681995,336.0
73,3,682011,337.0
73,3,682028,336.0
73,3,682045,334.0
73,3,682060,334.0
73,3,682078,332.0
73,3,682095,329.0
73,3,682111,331.0
73,3,682128,331.0
73,3,682145,329.0
73,3,682161,329.0
73,3,682178,327.0
73,3,682195,327.0
73,3,682211,326.0
73,3,682227,325.0
73,3,682244,322.0
73,3,682261,323.0
73,3,682277,325.0
73,3,682295,321.0
73,3,682310,323.0
73,3,682328,321.0
73,3,682344,322.0
73,3,682361,321.0
73,3,682377,322.0
73,3,682395,321.0
73,3,682411,320.0
73,3,682428,321.0
73,3,682445,314.0
73,3,682462,315.0
73,3,682479,318.0
73,3,682494,321.0
73,3,682512,319.0
73,3,682528,319.0
73,3,682544,318.0
73,3,682562,319.0
73,3,682578,317.0
73,3,682594,317.0
73,3,682611,317.0
73,3,682628,317.0
73,3,682645,317.0
73,3,682662,318.0
73,3,682678,316.0
73,3,682694,317.0
73,3,682711,310.0
73,3,682728,317.0
73,3,682744,318.0
73,3,682761,316.0
73,3,682778,316.0
73,3,682795,316.0
73,3,682811,315.0
73,3,682828,316.0
73,3,682845,315.0
73,3,682862,316.0
73,3,682878,316.0
73,3,682894,315.0
73,3,682912,316.0
73,3,682928,316.0
73,3,682945,314.0
73,3,682961,314.0
73,3,682978,316.0
73,3,682995,315.0
73,3,683011,315.0
73,3,683028,315.0
73,3,683044,315.0
73,3,683061,315.0
73,3,683078,314.0
73,3,683095,314.0
73,3,683111,314.0
73,3,683128,313.0
73,3,683146,311.0
83,1,765996,0.0
83,1,766012,0.0
83,1,766029,0.0
83,1,766046,0.0
83,1,766063,0.0
83,1,766079,746.0
83,1,766096,745.0
83,1,766113,746.0
83,1,766129,746.0
83,1,766146,747.0
83,1,766163,744.0
83,1,766180,750.0
83,1,766195,745.0
83,1,766212,744.0
83,1,766229,746.0
83,1,766246,747.0
83,1,766263,746.0
83,1,766279,746.0
83,1,766295,747.0
83,1,766312,745.0
83,1,766329,745.0
83,1,766347,746.0
83,1,766363,748.0
83,1,766379,748.0
83,1,766396,747.0
83,1,766413,753.0
83,1,766429,745.0
83,1,766445,745.0
83,1,766462,745.0
83,1,766480,747.0
83,1,766496,747.0
83,1,766513,749.0
83,1,766529,747.0
83,1,766546,746.0
83,1,766563,748.0
83,1,766580,746.0
83,1,766595,745.0
83,1,766613,746.0
83,1,766630,746.0
83,1,766646,746.0
83,1,766662,747.0
83,1,766680,747.0
83,1,766696,746.0
83,1,766713,747.0
83,1,766730,748.0
83,1,766746,747.0
83,1,766763,747.0
83,1,766779,747.0
83,1,766796,746.0
83,1,766813,746.0
83,1,766829,747.0
83,1,766846,746.0
83,1,766863,744.0
83,1,766880,751.0
83,1,766896,746.0
83,1,766912,745.0
83,1,766930,746.0
83,1,766946,746.0
83,1,766963,746.0
83,1,766980,748.0
83,1,766995,747.0
83,1,767013,747.0
83,1,767030,746.0
83,1,767046,747.0
83,1,767063,747.0
83,1,767079,746.0
83,1,767096,746.0
83,1,767112,748.0
83,1,767129,747.0
83,1,767146,744.0
83,1,767163,747.0
83,1,767179,746.0
83,1,767197,748.0
83,1,767212,747.0
83,1,767231,746.0
83,1,767246,746.0
83,1,767263,747.0
83,1,767279,747.0
83,1,767296,747.0
83,1,767313,747.0
83,1,767329,748.0
83,1,767346,747.0
83,1,767362,747.0
83,1,767380,751.0
83,1,767396,747.0
83,1,767413,748.0
83,1,767429,745.0
83,1,767447,746.0
83,1,767463,745.0
83,1,767479,747.0
83,1,767496,747.0
83,1,767513,748.0
83,1,767529,747.0
83,1,767546,747.0
83,1,767563,745.0
83,1,767580,744.0
83,1,767596,745.0
83,1,767612,746.0
83,1,767629,745.0
83,1,767646,747.0
83,1,767662,747.0
83,1,767680,747.0
83,1,767695,747.0
83,1,767713,745.0
83,1,767729,744.0
83,1,767746,745.0
83,1,767763,746.0
83,1,767780,747.0
83,1,767796,748.0
83,1,767813,748.0
83,1,767829,746.0
83,1,767846,746.0
83,1,767863,745.0
83,1,767879,746.0
83,1,767896,746.0
83,1,767913,747.0
83,1,767930,748.0
83,1,767946,745.0
83,1,767963,746.0
83,1,767980,745.0
83,1,767997,746.0
83,1,768013,747.0
83,1,768029,747.0
83,1,768046,748.0
83,1,768063,747.0
83,1,768080,746.0
83,1,768096,746.0
83,1,768113,746.0
83,1,768129,746.0
83,1,768146,762.0
83,1,768163,739.0
83,1,768180,711.0
83,1,768195,684.0
83,1,768213,658.0
83,1,768229,634.0
83,1,768246,610.0
83,1,768262,588.0
83,1,768279,568.0
83,1,768296,548.0
83,1,768313,531.0
83,1,768330,514.0
83,1,768346,505.0
83,1,768363,486.0
83,1,768379,472.0
83,1,768396,458.0
83,1,768413,447.0
83,1,768429,436.0
83,1,768447,426.0
83,1,768463,418.0
83,1,768479,409.0
83,1,768496,402.0
83,1,768513,393.0
83,1,768530,384.0
83,1,768546,378.0
83,1,768563,373.0
83,1,768579,367.0
83,1,768596,362.0
83,1,768612,359.0
83,1,768630,354.0
83,1,768645,349.0
83,1,768663,344.0
83,1,768679,339.0
83,1,768697,337.0
83,1,768712,333.0
83,1,768730,328.0
83,1,768746,326.0
83,1,768763,324.0
83,1,768780,322.0
