100,77.14
202,78.3
302,77.53
402,74.54
518,76.25
618,83.59
721,82.26
821,77.64
921,78.5
1021,79.37
1121,82.7
1221,96.07
1321,91.17
1438,84.24
1542,82.1
1657,80.36
1758,79.14
1860,80.19
1960,83.19
2060,80.89
2162,66.96
2278,79.46
2380,84.39
2497,81.33
2599,79.18
2700,79.35
2800,79.02
2901,82.32
3001,86.73
3102,86.8
3203,87.31
3304,88.18
3405,87.85
3505,87.64
3607,88.99
3724,92.52
3840,98.46
3941,95.63
4043,92.45
4161,89.66
4277,87.69
4381,87.34
4497,87.25
4597,86.44
4697,86.23
4798,86.7
4900,86.47
5016,86.1
5118,84.61
5238,97.28
5355,109.96
5455,88.94
5570,83.78
5687,86.85
5787,86.97
5887,85.85
5987,86.71
6088,88.12
6189,87.95
6291,90.67
6397,89.56
6500,92.71
6602,95.96
6703,100.5
6804,110.42
6921,100.35
7021,100
7121,98.05
7223,94.92
7325,93.22
7427,92.57
7527,93.37
7629,92.57
7733,90.25
7833,89.2
7933,89.2
8050,92.12
8150,96.8
8250,128.33
8350,129.22
8450,97.19
8551,92.41
8653,90.09
8753,89.66
8853,89.33
8955,89.89
9057,88.84
9158,88.56
9260,88.37
9362,87.97
9479,91.35
9595,91.24
9697,90.61
9798,92.4
9900,94.7
10001,95.51
10106,95.5
10207,97.82
10307,97.02
10408,97.65
10509,99.43
10611,98.69
10711,99.48
10812,102.52
10912,106.21
11013,111.52
11113,116.26
11213,139.33
11313,117.76
11413,114.9
11515,112.74
11615,109.31
11719,108.64
11835,108.93
11952,110.36
12055,107.54
12156,104.98
12257,102.26
12358,100.5
12459,98.86
12560,99.32
12660,98.77
12761,94.99
12861,94.93
12977,95.18
13095,96.75
13198,96.3
13299,95.98
13401,92.45
13504,94.11
13604,96.53
13705,96.11
13820,94.35
13922,95.56
14025,95.18
14125,96.21
14226,161.89
14327,105.91
14427,96.37
14528,99.08
14628,118.83
14732,117.47
14832,100.53
14932,95.96
15032,93.74
15132,98.48
15235,105.63
15337,101.94
15439,110.68
15540,115.06
15644,98.52
15760,98.81
15862,111.01
15962,109.21
16064,103.97
16166,108.31
16283,123.29
16400,111.36
16507,134.39
16610,131.43
16712,122.45
16828,132.48
16929,134.45
17030,110.13
17130,127.24
17232,194.44
17332,168.61
17434,125.3
17536,97.83
17652,70.27
17752,75.84
17853,89.14
17954,88.92
18055,90.07
18172,90.39
18288,88.84
18405,88.07
18505,84.54
18606,95.45
18709,84.19
18810,84.16
18911,87.64
19011,87.17
19111,93.87
19211,105.63
19311,94.68
19411,90.52
19512,88.85
19628,89.25
19729,90.2
19845,88.66
19961,90.64
20062,81.09
20162,89.62
20279,95.55
20396,101.96
20498,92.65
20600,90.06
20701,87.55
20817,90.61
20918,91.76
21018,89.44
21121,88.43
21222,88.51
21322,90.39
21423,93.51
21525,92.18
21626,116.68
21729,150.94
21829,107.29
21933,92.48
22035,90.7
22138,95.2
22239,104.88
22340,91.32
22442,92.88
22542,89.31
22645,88.37
22746,89.69
22848,88.75
22950,89.31
23051,90.58
23152,91.77
23252,106.28
23354,93.38
23456,89.29
23557,90.97
23660,91.19
23760,91.45
23861,94.28
23963,93.9
24066,92.63
24166,93.77
24268,97.18
24369,102.54
24471,95.49
