100,377.14
216,376.78
340,377.47
444,378.29
566,379.34
681,379.71
799,380.46
903,380.72
1027,379.77
1144,383.07
1261,383.29
1377,380.99
1501,380.59
1608,380.98
1725,380.63
1841,380.71
1961,380.08
2066,380.64
2181,381.03
2298,381.6
2401,381.01
2517,383.48
2619,387.63
2735,386.72
2853,382.78
2978,380.77
3097,381.75
3200,382.4
3302,382.59
3417,382.07
3518,381.26
3618,381.13
3718,382.04
3819,381.51
3920,381.52
4022,383.01
4127,383.21
4243,385.01
4346,384.74
4448,383.72
4568,382.93
4688,383.39
4789,383.49
4905,382.47
5006,382.75
5111,383.46
5227,382
5328,382.51
5428,383.08
5529,382.35
5629,383.37
5729,386.11
5831,555
5934,555
6035,555
6145,555
6249,433.75
6366,433.12
6484,439.16
6601,449.8
6701,441.66
6801,447.96
6903,443.49
7005,441.46
7106,445.85
7209,451.54
7310,442.96
7412,466.13
7513,477.36
7615,460.92
7717,461.28
7820,459.51
7922,456.73
8038,464.08
8140,433.87
8240,455.35
8342,469.2
8442,466.25
8542,445.63
8643,451.18
8760,455.43
8877,465.77
8995,456.79
9098,456.44
9198,447.26
9301,445.27
9404,444.95
9507,442.97
9607,454.36
9707,461.47
9825,428.42
9940,442.77
10043,437.45
10144,428.21
10248,448.58
10368,457.77
10486,459.26
10604,435.77
10720,437.35
10820,455.04
10920,470.17
11037,465.78
11153,475.7
11256,448.08
11375,442.51
11494,457.29
11599,479.54
11701,450.64
11801,450.59
11904,454.42
12005,450.66
12107,433.08
12222,444.82
12326,432.77
12442,445.39
12542,666
12659,666
12777,666
12895,666
13016,359.02
13122,359.95
13224,360.07
13325,359.97
13429,370.57
13547,360.9
13649,360.44
13768,359.51
13884,361.1
13999,361.87
14102,362.38
14207,362.68
14310,362.75
14414,361.74
14530,361.74
14630,361.12
14731,361.06
14831,360.98
14948,361.52
15052,361.4
15170,362.43
15288,362.45
15390,362.05
15493,362.51
15595,363.08
15695,362.12
15796,361.68
15899,361.42
16000,361.98
16103,363.3
16224,365.62
16327,365.9
16447,363.38
16567,362.15
16685,362.3
16787,362.68
16888,363.56
17005,363.78
17128,362.84
17230,363.13
17332,363.45
17432,363.98
17534,363.71
17634,363.95
17736,364.34
17839,363.66
17939,363.24
18039,363.89
18142,364.53
18243,364.2
18343,364.52
18447,365.4
18563,364.92
18663,365.61
18780,366.56
18898,366.13
19000,366.27
19103,366.3
19205,367.37
19309,368.29
19425,555
19527,555
19646,555
19746,555
19848,399.21
19968,400.06
20087,376.84
20190,385.9
20296,394.69
20399,395.93
20499,383.84
20603,388.07
20705,383.03
20807,381.7
20909,376.51
21011,385.14
21114,396.11
21216,393.37
21320,393.4
21436,391.26
21536,392.98
21636,391.25
21737,401.88
21837,406.5
21953,401.01
22054,405.31
22173,401.61
22289,395.34
22393,393.93
22493,379.53
22593,397.75
22693,400.42
22793,386.9
22893,384.57
22996,383.47
23112,387.35
23214,393.04
23317,390.89
23420,396.71
23538,406.66
23639,398.65
23741,395.26
23841,379.71
23941,389.82
24057,406.54
24176,405.03
24294,396.12
24397,387.18
24497,389.98
24600,395.82
24700,403.22
24800,401.6
24903,395.05
25005,398.74
25121,390.86
25221,381.98
25322,398.98
25423,406.16
25527,395.53
25648,394.93
25766,402.41
25885,401.95
26003,666
26105,666
26221,666
26321,666
26422,376.89
26524,378.34
26633,378.29
26757,380.41
26867,381.64
26986,378.67
27103,379.42
27203,380.84
27304,381.26
27408,380.58
27511,380.55
27612,380.37
27713,381.37
27829,381.59
27929,381.85
28029,382.17
28129,381.42
28234,381.9
28351,383.13
28467,383.7
28587,384.44
28705,384.41
28807,384.07
28908,383.26
29015,382.7
29132,383.18
29250,383.29
29368,383.25
29491,382.68
29593,384.13
29693,384.77
29797,383.45
29899,383.99
30001,382.65
30104,382.1
30206,382.41
30309,383.07
30412,383.18
30515,382.77
30618,382.18
30718,382.34
30834,382.56
30937,382.02
31038,381.58
31141,381.42
31245,381.89
31345,382.09
31446,382.33
31563,381.47
31680,381.38
31796,381.44
31899,381.15
32000,381.54
32100,381.38
32203,381.11
32312,380.56
32415,380.05
32518,380.26
32620,380.62
32739,381.82
32840,381.72
32942,555
33043,555
33158,555
33259,378.41
33376,387.46
33512,393.82
33615,389.1
33716,390.29
33838,393.5
33939,399.47
34039,402.48
34140,386.23
34240,382.46
34342,386.48
34444,397.22
34545,389.62
34662,384.57
34780,386.74
34898,390.19
35000,394
35102,388.99
35205,387.58
35321,381.36
35438,383.56
35539,392.73
35640,394.25
35740,392.98
35840,385.77
35941,379.93
36041,387.02
36142,385.24
36260,391.82
36376,386.5
36493,377.69
36611,384.98
36712,388.8
36812,391.65
36914,385.54
37017,387.57
37119,389.54
37220,390.57
37322,395.12
37424,387.51
37542,384.81
37643,392.7
37745,396.15
37850,397.93
37968,405.77
38084,401.88
38185,402.33
38301,405.54
38404,412.67
38507,412.62
38622,402.43
38723,400.32
38826,401.91
38944,411.83
39045,421.24
39162,397.9
39263,407.07
39382,407.13
39500,419.7
39616,666
39717,666
39817,666
39918,666
40021,389.84
40123,388.71
40224,389.18
40328,388.53
40448,390.22
40566,388.24
40684,388.14
40787,388.16
40904,387.1
41020,387.34
41120,386.46
41223,385.53
41340,386.07
41455,385.24
41573,385.13
41693,385.23
41811,384.09
41914,384.47
42018,383.82
42118,383.65
42221,383.57
42323,382.88
42426,382.32
42544,381.68
42644,381.69
42745,381.38
42846,380.54
42964,380.15
43065,379.86
43185,381.53
43288,381.88
43406,381.97
43524,382.07
43627,379.11
43744,379.4
43847,379.25
43964,378.61
44065,378.4
44184,379.16
44285,379.02
44388,378.79
44490,379.08
44594,378.49
44709,379.12
44812,380.22
44915,379.71
45024,379.53
45129,378.94
45248,378.5
45368,378.84
45484,378.16
45585,378.97
45690,379.5
45791,378.99
45908,378.7
46024,378.92
46124,379.07
46227,380.49
46345,381.17
46445,555
46549,555
46653,555
46773,402.5
46891,388.83
47010,396.56
47126,393.58
47227,390.83
47328,394.86
47429,400.58
47532,396.03
47633,389.42
47735,401.1
47835,395.39
47936,393.66
48037,393.99
48137,398.49
48238,403.35
48338,389.85
48439,387.86
48539,391.22
48642,395.8
48759,390.08
48860,396.88
48977,396.11
49101,398.22
49214,393.51
49314,397.15
49414,403.01
49526,403.75
49629,395.1
49729,393.32
49830,397.65
49932,397.29
50056,391.65
50175,393.27
50292,397.34
50394,394.54
50496,395.63
50599,395.53
50729,407.09
50832,393.58
50955,394.96
51058,402.98
51177,399.91
51292,393.05
51394,395.31
51494,398.11
51597,391.06
51699,393.65
51815,400.38
51932,403.48
52051,401.27
52169,393.27
52285,396.52
52387,410.03
52490,402.02
52602,399.53
52721,400.38
52822,405.57
52925,405.46
53028,414.65
53144,409.24
53247,666
53367,666
53482,666
53599,666
53704,390.94
53833,391.42
53933,394.45
54050,399.44
54166,393.88
54285,392.07
54402,392.97
54522,392.8
54624,393.19
54724,394.09
54825,393.61
54926,393.46
55027,394.43
55143,395.11
55260,394.82
55377,394.73
55496,395.93
55612,396.06
55716,396.74
55819,397.01
55922,397.06
56022,397.64
56123,397.42
56227,396.78
56343,396.81
56446,397.42
56562,398.11
56664,396.9
56785,398.5
56904,399.9
57009,398.38
57125,398.6
57241,398.19
57341,398.77
57441,399.05
57541,398.88
57641,398.99
57741,399.66
57842,400.01
57944,399.61
58045,400.33
58145,400.04
58248,400.09
58369,399.68
58487,399.76
58589,400.76
58690,401.15
58792,401.38
58895,401.8
58998,401.6
59102,401.31
59220,401.77
59320,401.27
59421,402.32
59523,402.26
59627,401.4
59747,400.65
59864,401.94
59980,405.68
60098,555
60198,555
60302,555
60407,555
60522,423.96
60638,410.03
60739,404.08
60856,406.65
60975,413.75
61091,407.76
61194,403.2
61297,405.51
61399,401.92
61500,408.59
61605,401.58
61709,409.44
61812,409.31
61912,406.77
62013,403.15
62114,405.84
62215,401.52
62332,409.06
62434,413.48
62535,409.98
62635,406.28
62739,407.65
62840,401.94
62944,404.59
63048,408.31
63166,400.19
63285,409.15
63387,403.04
63490,398.45
63593,396
63710,399.34
63828,403.36
63943,407.31
64045,403.82
64163,402.95
64283,401.55
64397,402.68
64500,394.47
64600,395.54
64705,402.1
64805,398.41
64908,397.65
65009,393.98
65110,395.2
65212,397.63
65315,404.1
65415,405.01
65532,398.42
65650,402.05
65766,396.73
65883,395.04
65986,401.43
66086,397.66
66186,395.24
66289,395.89
66390,406.68
66493,405.88
66597,666
66713,666
66813,666
66913,666
67029,382.84
67129,383.31
67230,383.15
67333,383.5
67434,384.59
67536,383.51
67643,383.7
67748,384.48
67864,383.74
67980,383.27
68100,383.21
68200,382.41
68302,381.81
68403,382.56
68503,382.97
68603,382.46
68707,381.96
68810,381.39
68927,380.71
69028,380.62
69128,380.25
69230,380.03
69348,381.85
69463,381.65
69581,381.26
69685,380.31
69785,380.85
69888,381.77
69991,381.5
70109,382.4
70209,384.22
70309,386.23
70411,384.87
70513,384.48
70615,382.56
70732,383.74
70834,382.56
70937,382.03
71040,382.2
71143,381.94
71247,381.51
71368,382.76
71489,382.4
71592,382.39
71692,382.06
71795,381.78
71899,382.74
72008,382.92
72111,381.62
72214,381.95
72319,382.24
72421,381.9
72537,381.53
72640,381.47
72756,381.78
72874,382.7
72989,383.05
73108,382.65
73210,383.98
73311,386.77
73414,392.33
73517,555
73627,555
73741,555
73844,555
73944,385.39
74047,403.73
74165,398.96
74284,394.35
74399,399.24
74499,402.87
74601,403.66
74701,393.66
74804,391.65
74922,395.9
75042,402.88
75144,396.97
75247,390.29
75365,396.82
75481,396.71
75599,401.33
75699,397.86
75799,397.17
75899,400.57
76016,394.94
76133,400.03
76236,398.89
76336,403.73
76439,397.27
76539,393.4
76642,399.01
76759,400.08
76878,404.57
76996,400.01
77114,396.1
77229,396.26
77330,397.04
77432,398.91
77535,397.66
77639,398.53
77742,397.21
77846,404.43
77948,404.62
78052,395.93
78168,394.08
78285,399.34
78386,400.91
78488,406.49
78589,403.09
78689,400.58
78790,400.05
78892,400.24
79009,407.18
79110,407.07
79213,402.63
79315,400.41
79417,399.93
79518,407.33
79618,412.26
79724,402.8
79825,400.48
79928,406.79
80045,418.56
80164,666
80282,666
80398,666
80500,666
80615,392.31
80734,390.28
80835,390.34
80942,393.05
81045,391.89
81162,389.81
81282,390.08
81398,391.34
81499,390.67
81603,389.96
81719,389.81
81819,389.58
81922,389.56
82027,390.19
82145,390.06
82247,389.36
82364,389.33
82481,390.87
82600,389.88
82705,389.93
82810,390.19
82927,389.51
83027,389.75
83143,389.43
83244,388.69
83345,388.65
83449,388.22
83566,388.25
83682,388.98
83784,390.39
83886,390.8
84000,388.75
84103,388.48
84203,387.05
84306,388.56
84406,387.5
84507,387.34
84609,387.32
84710,386.99
84811,387.08
84911,386.97
85011,386.82
85136,386.08
85239,385.78
85341,386.15
85444,385.98
85545,385.14
85649,385.34
85767,384.95
85885,385.14
85986,385.2
86090,384.28
86190,384.01
86294,383.71
86399,383.38
86499,384.06
86602,383.74
86706,383.99
86809,385.03
86912,386.69
87012,555
87112,555
87212,555
87328,555
87431,390.09
87533,395.17
87635,395.5
87736,392.96
87852,391.17
87972,399.16
88089,393.91
88191,389.28
88293,393.73
88397,398.37
88513,392.64
88615,396.68
88716,402.22
88817,399.52
88918,388.37
89019,387.37
89136,389.74
89254,388.97
89374,385.83
89492,391.65
89592,389.88
89709,390.04
89809,387.93
89909,393.46
90009,395.71
90109,396.21
90209,387.27
90310,386.52
90412,388.63
90517,388.42
90618,385.2
90718,388.27
90835,392.61
90935,389.34
91035,387.33
91136,387.89
91236,389
91337,401.47
91444,386.76
91546,388
91650,395.88
91770,389.81
91887,384.9
91987,386.89
92088,388.45
92190,382.43
92290,387.19
92393,392.96
92498,392.02
92598,394.75
92698,391.66
92801,388.19
92902,396.7
93005,394.81
93106,390.98
93206,389.03
93309,392.26
93412,396.48
93515,395.77
93618,405.44
93719,397.59
93838,666
93953,666
94056,666
94176,387.92
94295,377.4
94398,378.46
94501,379.8
94604,384.51
94705,385.96
94808,379.63
94910,379.64
95014,380.43
95117,381.86
95217,381.53
95318,381.26
95420,381.35
95524,380.75
95640,382.11
95744,382.3
95844,381.98
95948,381.84
96049,382.11
96165,382.15
96282,382.06
96385,382.4
96500,382.16
96614,382.72
96730,384.11
96830,383.24
96932,382.52
97048,382.58
97170,383.61
97289,384.12
97389,386.04
97510,386.13
97610,385.33
97711,384.94
97816,384.64
97919,384.04
98022,383.62
98124,384.1
98227,384.72
98343,384.86
98445,385.04
98545,385.76
98646,385.38
98747,385.98
98848,386.52
98966,386.43
99084,386.53
99199,386.9
99302,386.71
99402,386.69
99503,387.61
99606,387.55
99706,387.1
99823,387.64
99926,387.67
100030,387.82
100149,388.9
100250,389.94
100369,389.98
100485,391.42
100587,408.34
100702,555
100803,555
100903,555
101019,555
101136,412.47
101237,396.14
101353,392.09
101453,398.84
101571,404.84
101702,397.31
101805,396.18
101905,396.86
102029,401.58
102129,393.75
102229,392.85
102331,401.09
102448,398.07
102564,394.21
102680,394.75
102798,391.13
102914,392.9
103014,401.56
103117,400.06
103219,397.6
103322,398.09
103438,392.9
103538,398.25
103639,399.24
103739,388.33
103840,394.95
103942,391.13
104042,389.22
104144,387.7
104246,389.42
104365,392.43
104483,395.6
104601,394.3
104702,396.58
104811,393.52
104927,396.89
105029,384.98
105133,388.51
105234,395.44
105351,394.22
105468,390.46
105584,386.98
105700,387.47
105800,390.07
105901,394.04
